,year,infraction_code,street_address,count,fine_sum,fine_descrp,mean_hour,lat,lng,full_address,fine_amt
1986444,2013,15,MONTROSE AVE,9,900.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6573009,-79.41911329999999,Montrose Ave Toronto ON Canada,100.0
1984551,2013,15,4 BROOKDALE AVE,9,900.0,PARK 3 M OF FIRE HYDRANT,12.0,43.7299362,-79.4036582,4 Brookdale Ave Toronto ON M5M 1P3 Canada,100.0
1984792,2013,15,440 CRAWFORD ST,9,900.0,PARK 3 M OF FIRE HYDRANT,9.0,43.6561249,-79.4200053,440 Crawford St Toronto ON M6G 3J6 Canada,100.0
1984602,2013,15,400 KING ST W,9,900.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6460774,-79.39329670000001,400 King St W Toronto ON M5V 1K2 Canada,100.0
1981938,2013,15,11 SHEFFER TER,9,900.0,PARK 3 M OF FIRE HYDRANT,13.0,43.7674901,-79.5024791,11 Sheffer Terrace North York ON M3J 0A9 Canada,100.0
1986429,2013,15,LOWER RIVER ST,9,900.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6561909,-79.35543919999999,Lower River Street Toronto ON M5A Canada,100.0
1985225,2013,15,55 FAIRLAWN AVE,8,800.0,PARK 3 M OF FIRE HYDRANT,14.0,43.7303959,-79.4054039,55 Fairlawn Ave Toronto ON M5M 1S6 Canada,100.0
1983386,2013,15,228 RONCESVALLES AVE,8,800.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6451103,-79.4489662,228 Roncesvalles Ave Toronto ON M6R 2L7 Canada,100.0
1984909,2013,15,476 DUNDAS ST W,8,800.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6533156,-79.396884,476 Dundas St W Toronto ON M5T 1G9 Canada,100.0
1984456,2013,15,379 ASSINIBOINE RD,8,800.0,PARK 3 M OF FIRE HYDRANT,16.0,43.7677335,-79.5036056,379 Assiniboine Rd North York ON M3J 1L3 Canada,100.0
1982916,2013,15,19 KIDD TER,8,800.0,PARK 3 M OF FIRE HYDRANT,10.0,43.765868,-79.50396200000002,19 Kidd Terrace North York ON M3J 3S9 Canada,100.0
1983573,2013,15,25 BEDFORD RD,8,800.0,PARK 3 M OF FIRE HYDRANT,18.0,43.6700124,-79.3977139,25 Bedford Rd Toronto ON M5R 2K1 Canada,100.0
1986335,2013,15,DE GRASSI ST,8,800.0,PARK 3 M OF FIRE HYDRANT,12.0,43.662799,-79.3470686,Degrassi St Toronto ON M4M Canada,100.0
1982446,2013,15,15 ALDWINCKLE HTS,8,800.0,PARK 3 M OF FIRE HYDRANT,9.0,43.7659076,-79.5027185,15 Aldwinckle Heights North York ON M3J 3S7 Canada,100.0
1985142,2013,15,522 UNIVERSITY AVE,8,800.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6558472,-79.3893634,522 University Ave Toronto ON M5G Canada,100.0
1985764,2013,15,73 ROBERT ST,8,800.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6602866,-79.4025882,73 Robert St Toronto ON M5S 2K4 Canada,100.0
1983769,2013,15,27 SHERWOOD AVE,8,800.0,PARK 3 M OF FIRE HYDRANT,9.0,43.7137895,-79.3978006,27 Sherwood Ave Toronto ON M4P 2A6 Canada,100.0
1985241,2013,15,5500 YONGE ST,8,800.0,PARK 3 M OF FIRE HYDRANT,11.0,43.7779963,-79.4157158,5500 Yonge St North York ON M2N 7L1 Canada,100.0
1984049,2013,15,31 BRITAIN ST,8,800.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6534773,-79.37108599999999,31 Britain St Toronto ON M5A 1R7 Canada,100.0
1983324,2013,15,220 RONCESVALLES AVE,8,800.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6447203,-79.44869899999999,220 Roncesvalles Ave Toronto ON M6R 2L7 Canada,100.0
1983542,2013,15,2446 YONGE ST,8,800.0,PARK 3 M OF FIRE HYDRANT,18.0,43.7107309,-79.3992165,2446 Yonge St Toronto ON M4P 2H4 Canada,100.0
1982906,2013,15,19 BRANT ST,8,800.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6456962,-79.3975815,19 Brant St Toronto ON M5V 2L2 Canada,100.0
1984830,2013,15,45 KENNEDY AVE,8,800.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6477881,-79.4736508,45 Kennedy Ave Toronto ON M6S 2X6 Canada,100.0
1981937,2013,15,11 SHALLMAR BLVD,8,800.0,PARK 3 M OF FIRE HYDRANT,15.0,43.7037355,-79.4231679,11 Shallmar Blvd Toronto ON M5N 1J6 Canada,100.0
1982925,2013,15,190 BOROUGH DR,8,800.0,PARK 3 M OF FIRE HYDRANT,14.0,43.7728761,-79.2539582,190 Borough Dr Scarborough ON M1P Canada,100.0
1985048,2013,15,500 UNIVERSITY AVE,8,800.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6554331,-79.3889576,500 University Ave Toronto ON M5G 1V7 Canada,100.0
1985953,2013,15,80 KIPPENDAVIE AVE,8,800.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6681667,-79.3036652,80 Kippendavie Ave Toronto ON M4L 3R5 Canada,100.0
1984937,2013,15,484 DOVERCOURT RD,8,800.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6544301,-79.4270477,484 Dovercourt Rd Toronto ON M6H 2W4 Canada,100.0
1984134,2013,15,320 BRUNSWICK AVE,8,800.0,PARK 3 M OF FIRE HYDRANT,18.0,43.6665654,-79.40802110000001,320 Brunswick Ave Toronto ON M5R 2Y9 Canada,100.0
1983257,2013,15,215 HURON ST,8,800.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6593909,-79.39823510000001,215 Huron St Toronto ON M5T 1R2 Canada,100.0
1985288,2013,15,561 QUEEN ST W,8,800.0,PARK 3 M OF FIRE HYDRANT,8.0,43.6476954,-79.4004554,561 Queen St W Toronto ON M5V 2B6 Canada,100.0
1983685,2013,15,26 LOMBARD ST,8,800.0,PARK 3 M OF FIRE HYDRANT,14.0,43.65172159999999,-79.37663429999999,26 Lombard St Toronto ON M5C 1M1 Canada,100.0
1982681,2013,15,165 GRENADIER RD,8,800.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6483074,-79.4520876,165 Grenadier Rd Toronto ON M6R 1R5 Canada,100.0
1985191,2013,15,5419 YONGE ST,8,800.0,PARK 3 M OF FIRE HYDRANT,9.0,43.7762722,-79.4144067,5419 Yonge St North York ON M2N 5R6 Canada,100.0
1983797,2013,15,276 RONCESVALLES AVE,8,800.0,PARK 3 M OF FIRE HYDRANT,15.0,43.647621,-79.4499021,276 Roncesvalles Ave Toronto ON M6R 2M2 Canada,100.0
1982499,2013,15,150 COSBURN AVE,8,800.0,PARK 3 M OF FIRE HYDRANT,12.0,43.69021739999999,-79.3461809,150 Cosburn Ave East York ON M4J 2M1 Canada,100.0
1985592,2013,15,67 MADISON AVE,8,800.0,PARK 3 M OF FIRE HYDRANT,10.0,43.6702603,-79.4037163,67 Madison Ave Toronto ON M5R 2S3 Canada,100.0
1983377,2013,15,227 FRONT ST E,8,800.0,PARK 3 M OF FIRE HYDRANT,13.0,43.65071469999999,-79.36521739999999,227 Front St E Toronto ON M5A 1E8 Canada,100.0
1984084,2013,15,314 QUEEN ST W,8,800.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6494745,-79.394246,314 Queen St W Toronto ON M5V 2A2 Canada,100.0
1983426,2013,15,231 KING ST E,8,800.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6508972,-79.3709068,231 KING ST E Toronto ON M5A 1J9 Canada,100.0
1984608,2013,15,400 WALMER RD,8,800.0,PARK 3 M OF FIRE HYDRANT,13.0,43.68497430000001,-79.4134461,400 Walmer Rd York ON M5P 2X7 Canada,100.0
1982336,2013,15,14 SAYWELL AVE,8,800.0,PARK 3 M OF FIRE HYDRANT,14.0,43.7670419,-79.4960349,14 Saywell Ave North York ON M3J 0E9 Canada,100.0
1985236,2013,15,55 TOWN CENTRE CRT,8,800.0,PARK 3 M OF FIRE HYDRANT,15.0,43.7738992,-79.254181,55 Town Centre Court Scarborough ON M1P 4X4 Canada,100.0
1983604,2013,15,25 TOWN CENTRE CRT,8,800.0,PARK 3 M OF FIRE HYDRANT,10.0,43.7734049,-79.25495289999999,25 Town Centre Court Scarborough ON M1P 4Y7 Canada,100.0
1986503,2013,15,SHAW ST,8,800.0,PARK 3 M OF FIRE HYDRANT,1.0,43.6573573,-79.4212197,Shaw St Toronto ON Canada,100.0
1985103,2013,15,518 DANFORTH AVE,8,800.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6783732,-79.3485046,518 Danforth Ave Toronto ON M4K 1P7 Canada,100.0
1983772,2013,15,27 WALKER AVE,8,800.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6824164,-79.3931448,27 Walker Ave Toronto ON M4V 1G3 Canada,100.0
1986458,2013,15,ORDE ST,8,800.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6583799,-79.39138799999999,Orde St Toronto ON Canada,100.0
1983500,2013,15,24 FERNDALE AVE,8,800.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6896049,-79.3921927,24 Ferndale Ave Toronto ON M4T 2B3 Canada,100.0
1983488,2013,15,24 AUGUSTA AVE,8,800.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6489752,-79.4002301,24 Augusta Ave Toronto ON M5T 2K8 Canada,100.0
1985086,2013,15,512 MARKHAM ST,8,800.0,PARK 3 M OF FIRE HYDRANT,13.0,43.66300589999999,-79.4119393,512 Markham St Toronto ON M6G 2L5 Canada,100.0
1984859,2013,15,46 EAST LIBERTY ST,8,800.0,PARK 3 M OF FIRE HYDRANT,16.0,43.639072,-79.4126433,46 E Liberty St Toronto ON M6K 3P2 Canada,100.0
1985925,2013,15,8 HUMBERSTONE DR,7,700.0,PARK 3 M OF FIRE HYDRANT,19.0,43.7576342,-79.4084833,8 Humberstone Dr North York ON M2N 7C1 Canada,100.0
1981928,2013,15,11 LILLIAN ST,7,700.0,PARK 3 M OF FIRE HYDRANT,20.0,43.7057158,-79.393101,11 Lillian St Toronto ON M4S 2H7 Canada,100.0
1984771,2013,15,44 CRAWFORD ST,7,700.0,PARK 3 M OF FIRE HYDRANT,11.0,43.6423455,-79.4141027,44 Crawford St Toronto ON M6K 3N2 Canada,100.0
1983835,2013,15,28 YARMOUTH RD,7,700.0,PARK 3 M OF FIRE HYDRANT,7.0,43.6702631,-79.41972030000001,28 Yarmouth Rd Toronto ON M6G 1W8 Canada,100.0
1984663,2013,15,414 DOVERCOURT RD,7,700.0,PARK 3 M OF FIRE HYDRANT,15.0,43.65319540000001,-79.4264075,414 Dovercourt Rd Toronto ON M6J 3E7 Canada,100.0
1984952,2013,15,488 EGLINTON AVE W,7,700.0,PARK 3 M OF FIRE HYDRANT,16.0,43.7038316,-79.4128564,488 Eglinton Ave W Toronto ON M5N 1A5 Canada,100.0
1986002,2013,15,825 COXWELL AVE,7,700.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6897586,-79.32592249999999,825 Coxwell Ave East York ON M4C 3E7 Canada,100.0
1984024,2013,15,305 RONCESVALLES AVE,7,700.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6483196,-79.4496684,305 Roncesvalles Ave Toronto ON M6R 2M6 Canada,100.0
1982405,2013,15,145 MUTUAL ST,7,700.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6590739,-79.37640329999999,145 Mutual St Toronto ON M5B 2K5 Canada,100.0
1983900,2013,15,290 RUSHTON RD,7,700.0,PARK 3 M OF FIRE HYDRANT,12.0,43.681933,-79.4279595,290 Rushton Rd Toronto ON M6C 2X7 Canada,100.0
1983812,2013,15,28 FOREST WOOD,7,700.0,PARK 3 M OF FIRE HYDRANT,13.0,43.7132096,-79.4263165,28 Forest Wood North York ON M5N 2V9 Canada,100.0
1985516,2013,15,641 MOUNT PLEASANT RD,7,700.0,PARK 3 M OF FIRE HYDRANT,17.0,43.7048423,-79.3887348,641 Mt Pleasant Rd Toronto ON M4S 2M9 Canada,100.0
1981879,2013,15,1074 ST CLAIR AVE W,7,700.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6788981,-79.4394475,1074 St Clair Ave W York ON M6E 3H3 Canada,100.0
1985903,2013,15,79 SULLIVAN ST,7,700.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6509011,-79.3961691,79 Sullivan St Toronto ON M5T 1C2 Canada,100.0
1986465,2013,15,PARKMOUNT RD,7,700.0,PARK 3 M OF FIRE HYDRANT,17.0,43.6812361,-79.3255676,Parkmount Rd Toronto ON M4J Canada,100.0
1985033,2013,15,50 QUEBEC AVE,7,700.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6543718,-79.4678836,50 Quebec Ave Toronto ON M6P 2V8 Canada,100.0
1984390,2013,15,36 LOMBARD ST,7,700.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6518251,-79.37629439999999,36 Lombard St Toronto ON M5C 3H8 Canada,100.0
1984938,2013,15,484 EGLINTON AVE W,7,700.0,PARK 3 M OF FIRE HYDRANT,18.0,43.7039578,-79.41285119999999,484 Eglinton Ave W Toronto ON M5N 1A5 Canada,100.0
1984640,2013,15,41 MANOR RD E,7,700.0,PARK 3 M OF FIRE HYDRANT,14.0,43.7027312,-79.39532849999999,41 Manor Rd E Toronto ON M4S 1P9 Canada,100.0
1984077,2013,15,312 COOK RD,7,700.0,PARK 3 M OF FIRE HYDRANT,15.0,43.7674899,-79.4999165,312 Cook Rd North York ON M3J 0C2 Canada,100.0
1985164,2013,15,536 EGLINTON AVE W,7,700.0,PARK 3 M OF FIRE HYDRANT,17.0,43.7035061,-79.4144168,536 Eglinton Ave W Toronto ON M5N 1B4 Canada,100.0
1985093,2013,15,515 ROSEWELL AVE,7,700.0,PARK 3 M OF FIRE HYDRANT,11.0,43.72221769999999,-79.4134143,515 Rosewell Ave Toronto ON M4R 2J3 Canada,100.0
1986171,2013,15,92 KING ST E,7,700.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6501109,-79.3749132,92 King St E Toronto ON M5C 2V8 Canada,100.0
1986182,2013,15,93 CHARLES ST W,7,700.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6673322,-79.39258319999999,93 Charles St W Toronto ON M5S 1K6 Canada,100.0
1983868,2013,15,288 RONCESVALLES AVE,7,700.0,PARK 3 M OF FIRE HYDRANT,16.0,43.64832639999999,-79.450082,288 Roncesvalles Ave Toronto ON M6R 2M4 Canada,100.0
1985884,2013,15,786 QUEEN ST E,7,700.0,PARK 3 M OF FIRE HYDRANT,20.0,43.6595802,-79.3471631,786 Queen St E Toronto ON M4M Canada,100.0
1981674,2013,15,1 ADELAIDE ST E,7,700.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6502109,-79.37789360000001,1 Adelaide St E Toronto ON M5C 2V9 Canada,100.0
1985173,2013,15,54 EAST LIBERTY ST,7,700.0,PARK 3 M OF FIRE HYDRANT,17.0,43.6387546,-79.41355279999999,54 E Liberty St Toronto ON M6K 3P3 Canada,100.0
1981840,2013,15,1032 QUEEN ST E,7,700.0,PARK 3 M OF FIRE HYDRANT,17.0,43.6615748,-79.33830569999999,1032 Queen St E Toronto ON M4M 1K4 Canada,100.0
1984395,2013,15,36 WELLINGTON ST E,7,700.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6483453,-79.37512989999999,36 Wellington St E Toronto ON M5E Canada,100.0
1984218,2013,15,33 VICTORIA ST,7,700.0,PARK 3 M OF FIRE HYDRANT,10.0,43.6500575,-79.3768261,33 Victoria St Toronto ON M5C Canada,100.0
1983363,2013,15,225 KING ST W,7,700.0,PARK 3 M OF FIRE HYDRANT,15.0,43.64665460000001,-79.3882356,225 King St W Toronto ON M5V 3M2 Canada,100.0
1985070,2013,15,51 CAMDEN ST,7,700.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6467499,-79.39816979999999,51 Camden St Toronto ON M5V 1V2 Canada,100.0
1984635,2013,15,41 FENWICK AVE,7,700.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6776829,-79.3480806,41 Fenwick Ave Toronto ON M4K 3H2 Canada,100.0
1982835,2013,15,18 RAGLAN AVE,7,700.0,PARK 3 M OF FIRE HYDRANT,14.0,43.683604,-79.4199798,18 Raglan Ave York ON M6C 2L1 Canada,100.0
1983525,2013,15,2409 YONGE ST,7,700.0,PARK 3 M OF FIRE HYDRANT,18.0,43.7103604,-79.3987051,2409 Yonge St Toronto ON M4P 2E7 Canada,100.0
1985959,2013,15,80 ST CLAIR AVE E,7,700.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6891218,-79.3905452,80 St Clair Ave E Toronto ON M4T 1N6 Canada,100.0
1984165,2013,15,3250 BLOOR ST W,7,700.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6456977,-79.5211542,3250 Bloor St W Etobicoke ON M8X 2X9 Canada,100.0
1986143,2013,15,90 RUSSETT AVE,7,700.0,PARK 3 M OF FIRE HYDRANT,14.0,43.662114,-79.4377626,90 Russett Ave Toronto ON M6H 3M3 Canada,100.0
1982014,2013,15,114 BALMORAL AVE,7,700.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6849667,-79.3982443,114 Balmoral Ave Toronto ON M4V 1J4 Canada,100.0
1983019,2013,15,2 COOPER ST,7,700.0,PARK 3 M OF FIRE HYDRANT,17.0,43.6430005,-79.3725505,2 Cooper St Toronto ON M5E 1L7 Canada,100.0
1982598,2013,15,1592 BAYVIEW AVE,7,700.0,PARK 3 M OF FIRE HYDRANT,15.0,43.7058612,-79.37549829999999,1592 Bayview Ave Toronto ON M4G 3B7 Canada,100.0
1986563,2013,15,YONGE ST,7,700.0,PARK 3 M OF FIRE HYDRANT,6.0,43.71929,-79.4010273,Yonge St Toronto ON Canada,100.0
1986430,2013,15,MANNING AVE,7,700.0,PARK 3 M OF FIRE HYDRANT,19.0,43.6588341,-79.41396189999999,Manning Ave Toronto ON Canada,100.0
1984152,2013,15,322 MANNING AVE,7,700.0,PARK 3 M OF FIRE HYDRANT,17.0,43.6545688,-79.41235669999999,322 Manning Ave Toronto ON M6J 2L1 Canada,100.0
1982614,2013,15,16 DENISON SQ,7,700.0,PARK 3 M OF FIRE HYDRANT,13.0,43.653806,-79.40250189999999,16 Denison Square Toronto ON M5T 1K8 Canada,100.0
1984201,2013,15,33 FAIRVIEW BLVD,7,700.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6751295,-79.3551437,33 Fairview Blvd Toronto ON M4K 1L8 Canada,100.0
1985620,2013,15,680 ROSELAWN AVE,7,700.0,PARK 3 M OF FIRE HYDRANT,18.0,43.7057238,-79.42536489999999,680 Roselawn Ave Toronto ON M5N 1L3 Canada,100.0
1981851,2013,15,1044 COLLEGE ST,7,700.0,PARK 3 M OF FIRE HYDRANT,18.0,43.6532081,-79.4302809,1044 College St Toronto ON M6H 1A9 Canada,100.0
1983731,2013,15,266 KING ST W,7,700.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6472627,-79.3879623,266 King St W Toronto ON M5V 1H8 Canada,100.0
1986520,2013,15,SUMACH ST,7,700.0,PARK 3 M OF FIRE HYDRANT,13.0,43.66170109999999,-79.36088079999999,Sumach St Toronto ON Canada,100.0
1986121,2013,15,9 TEMPERANCE ST,6,600.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6507679,-79.3791385,9 Temperance St Toronto ON M5H Canada,100.0
1981971,2013,15,111 ELIZABETH ST,6,600.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6551126,-79.3848059,111 Elizabeth St Toronto ON M5G 1P7 Canada,100.0
1982702,2013,15,169 FRONT ST E,6,600.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6501082,-79.36838379999999,169 Front St E Toronto ON M5A 3Z4 Canada,100.0
1981793,2013,15,100 WELLESLEY ST W,6,600.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6639913,-79.39003850000002,100 Wellesley St W Toronto ON M5S 2Z5 Canada,100.0
1982958,2013,15,194 GRACE ST,6,600.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6563844,-79.4164417,194 Grace St Toronto ON M6G 3A6 Canada,100.0
1985715,2013,15,707 ST CLAIR AVE W,6,600.0,PARK 3 M OF FIRE HYDRANT,16.0,43.681223,-79.4266148,707 St Clair Ave W Toronto ON M6C 4A1 Canada,100.0
1983408,2013,15,23 JORDAN ST,6,600.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6483629,-79.3785777,23 Jordan St Toronto ON M5L 2A1 Canada,100.0
1982894,2013,15,186a SPADINA AVE,6,600.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6496842,-79.3970516,186A Spadina Ave Toronto ON M5T Canada,100.0
1986380,2013,15,GRACE ST,6,600.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6581139,-79.4169132,Grace St Toronto ON Canada,100.0
1986296,2013,15,BOGERT AVE,6,600.0,PARK 3 M OF FIRE HYDRANT,12.0,43.758761,-79.4195821,Bogert Ave Toronto ON M2N 0H3 Canada,100.0
1986529,2013,15,TEMPERANCE ST,6,600.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6507047,-79.3803721,Temperance St Toronto ON Canada,100.0
1981886,2013,15,108 BERGAMOT AVE,6,600.0,PARK 3 M OF FIRE HYDRANT,14.0,43.71872339999999,-79.5533765,108 Bergamot Ave Etobicoke ON M9W 1X4 Canada,100.0
1985245,2013,15,5515 YONGE ST,6,600.0,PARK 3 M OF FIRE HYDRANT,12.0,43.77822279999999,-79.414869,5515 Yonge St North York ON M2N 5S3 Canada,100.0
1981697,2013,15,1 FRONT ST W,6,600.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6460815,-79.3778267,1 Front St W Toronto ON M5E Canada,100.0
1985624,2013,15,685 DANFORTH AVE,6,600.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6790089,-79.3438994,685 Danforth Ave Toronto ON M4J 1L2 Canada,100.0
1984675,2013,15,415 SPADINA RD,6,600.0,PARK 3 M OF FIRE HYDRANT,17.0,43.6886873,-79.41269659999999,415 Spadina Rd Toronto ON M5P 2W3 Canada,100.0
1982112,2013,15,120 INDIAN RD,6,600.0,PARK 3 M OF FIRE HYDRANT,11.0,43.6434672,-79.453385,120 Indian Rd Toronto ON M6R 2V4 Canada,100.0
1983343,2013,15,2220 BLOOR ST W,6,600.0,PARK 3 M OF FIRE HYDRANT,16.0,43.65122650000001,-79.47649229999999,2220 Bloor St W Toronto ON M6S 1N6 Canada,100.0
1982891,2013,15,1862 QUEEN ST E,6,600.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6687011,-79.3071652,1862 Queen St E Toronto ON M4L 1H1 Canada,100.0
1982241,2013,15,131 CAMBRIDGE AVE,6,600.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6795592,-79.3591488,131 Cambridge Ave Toronto ON M4K 2L7 Canada,100.0
1981791,2013,15,100 SUNNYSIDE AVE,6,600.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6411125,-79.4504223,100 Sunnyside Ave Toronto ON M6R 2N8 Canada,100.0
1985213,2013,15,55 BESSARION RD,6,600.0,PARK 3 M OF FIRE HYDRANT,12.0,43.7682316,-79.3762517,55 Bessarion Rd North York ON M2K 1H8 Canada,100.0
1984237,2013,15,331 WARREN RD,6,600.0,PARK 3 M OF FIRE HYDRANT,13.0,43.7029393,-79.4139671,331 Warren Rd Toronto ON M5P 2M7 Canada,100.0
1986204,2013,15,95 MC CAUL ST,6,600.0,PARK 3 M OF FIRE HYDRANT,16.0,43.6532698,-79.3908378,95 McCaul St Toronto ON M5T 2W7 Canada,100.0
1985290,2013,15,5623 YONGE ST,6,600.0,PARK 3 M OF FIRE HYDRANT,16.0,43.7803923,-79.4154166,5623 Yonge St North York ON M2M 3S9 Canada,100.0
1985493,2013,15,63 ALCORN AVE,6,600.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6815088,-79.3943208,63 Alcorn Ave Toronto ON M4V 1E5 Canada,100.0
1984800,2013,15,442 EUCLID AVE,6,600.0,PARK 3 M OF FIRE HYDRANT,10.0,43.6573599,-79.4122446,442 Euclid Ave Toronto ON M6G 2S9 Canada,100.0
1986479,2013,15,QUEEN ST W,6,600.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6456919,-79.41149,Queen St W Toronto ON Canada,100.0
1985779,2013,15,74 FRASER AVE,6,600.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6384991,-79.4245869,74 Fraser Ave Toronto ON M6K 3E1 Canada,100.0
1983207,2013,15,21 PRINCE ARTHUR AVE,6,600.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6694557,-79.39619859999999,21 Prince Arthur Ave Toronto ON M5R 1B2 Canada,100.0
1984162,2013,15,325 BLEECKER ST,6,600.0,PARK 3 M OF FIRE HYDRANT,16.0,43.66939,-79.3743751,325 Bleecker St Toronto ON M4X 1M2 Canada,100.0
1986192,2013,15,94 MERRICK ST,6,600.0,PARK 3 M OF FIRE HYDRANT,13.0,43.64059,-79.45218729999999,94 Merrick St Toronto ON M6R 1C8 Canada,100.0
1985468,2013,15,613 KING ST W,6,600.0,PARK 3 M OF FIRE HYDRANT,11.0,43.6441837,-79.400842,613 King St W Toronto ON M5V 1M5 Canada,100.0
1986240,2013,15,98 THE ESPLANADE,6,600.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6478328,-79.37256140000001,98 The Esplanade Toronto ON M5E 1A9 Canada,100.0
1984095,2013,15,318 QUEEN ST W,6,600.0,PARK 3 M OF FIRE HYDRANT,15.0,43.64937399999999,-79.3944037,318 Queen St W Toronto ON M5V 2A2 Canada,100.0
1983850,2013,15,284 CARLAW AVE,6,600.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6635048,-79.3412256,284 Carlaw Ave Toronto ON M4M Canada,100.0
1986536,2013,15,UNIVERSITY AVE,6,600.0,PARK 3 M OF FIRE HYDRANT,17.0,43.65242,-79.3870998,University Ave Toronto ON Canada,100.0
1982000,2013,15,113 FRONT ST E,6,600.0,PARK 3 M OF FIRE HYDRANT,13.0,43.64935819999999,-79.3707759,113 Front St E Toronto ON M5A 4S5 Canada,100.0
1984606,2013,15,400 SPADINA RD,6,600.0,PARK 3 M OF FIRE HYDRANT,13.0,43.6881899,-79.41287799999999,400 Spadina Rd Toronto ON M5P 2W2 Canada,100.0
1984827,2013,15,45 HANNA AVE,6,600.0,PARK 3 M OF FIRE HYDRANT,12.0,43.6388721,-79.4196894,45 Hanna Ave Toronto ON M6K Canada,100.0
1984786,2013,15,44 SHERBOURNE ST,6,600.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6507972,-79.3683437,44 Sherbourne St Toronto ON M5A 2P7 Canada,100.0
1984512,2013,15,39 FRONT ST E,6,600.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6476951,-79.3748458,39 Front St E Toronto ON M5E 1B3 Canada,100.0
1983902,2013,15,291 SPADINA AVE,6,600.0,PARK 3 M OF FIRE HYDRANT,15.0,43.65348849999999,-79.39777620000001,291 Spadina Ave Toronto ON M5T 2E6 Canada,100.0
1981926,2013,15,11 LARKIN AVE,6,600.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6484791,-79.48311679999999,11 Larkin Ave Toronto ON M6S 1L7 Canada,100.0
1985596,2013,15,670 PARLIAMENT ST,6,600.0,PARK 3 M OF FIRE HYDRANT,14.0,43.6710759,-79.3709035,670 Parliament St Toronto ON M4X 1R4 Canada,100.0
1986063,2013,15,867 LOGAN AVE,6,600.0,PARK 3 M OF FIRE HYDRANT,15.0,43.6772515,-79.3492589,867 Logan Ave Toronto ON M4K 3E2 Canada,100.0
